University,Country,Latitude,Longitude
Kyrgyz National University,Kyrgyzstan,42.8823804,74.5871064
Kyrgyz Russian Slavic University,Kyrgyzstan,42.8742001,74.63821329999999
Kyrgyz State Technical University,Kyrgyzstan,42.8449652,74.5874822
Kyrgyz State University of Construction  Transportation and Architecture,Kyrgyzstan,42.8398202,74.60108579999999
Kyrgyz Turkish  Manas University,Kyrgyzstan,42.8489186,74.58710599999999
Medical Faculty  Osh State University,Kyrgyzstan,40.4888532,72.8284133
Angkor University,Cambodia,13.350539,103.892415
Asia Europe University,Cambodia,11.5660478,104.8953416
Build Bright University,Cambodia,13.3479951,103.8462785
Cambodian Mekong University,Cambodia,11.5574222,104.8869389
Cambodia University of Specialties,Cambodia,11.5912491,104.8995135
Chamreun University of Poly Technology,Cambodia,12.565679,104.990963
International University,Cambodia,11.5740936,104.8774762
National Institute of Education,Cambodia,11.5572177,104.9268441
National University of Management,Cambodia,11.5747699,104.918627
Norton University,Cambodia,11.5883965,104.9304095
Pannnasatra University of Cambodia,Cambodia,12.565679,104.990963
Royal University of Agriculture,Cambodia,12.565679,104.990963
Royal University of Fine Arts,Cambodia,11.5649958,104.9280935
Royal University of Law and Economics,Cambodia,11.5355859,104.9246927
Royal University of Phnom Penh,Cambodia,11.5682919,104.89069
Svey Reong University,Cambodia,12.565679,104.990963
University of Cambodia,Cambodia,11.5583081,104.8710854
University of Health and Science,Cambodia,11.573976,104.917503
University of Technology Phnom Penh,Cambodia,11.5563738,104.9282099
Western University,Cambodia,11.5809272,104.9008137
Zaman University,Cambodia,11.5824027,104.8979816
International University for Graduate Studies,Saint Kitts and Nevis,17.357822,-62.782998
Ross University Caribbean School of Veterinary Medicine,Saint Kitts and Nevis,17.357822,-62.782998
St Theresa's Medical University,Saint Kitts and Nevis,17.357822,-62.782998
University of Silvaner,Saint Kitts and Nevis,17.357822,-62.782998
Windsor University School of Medicine,Saint Kitts and Nevis,17.3595762,-62.7366475
Pyongyang University of Science and Technology,North Korea,38.954306,125.701111
Ajou University,South Korea,37.2830557,127.0448373
Andong National University,South Korea,36.5426215,128.7973055
Catholic University of Korea,South Korea,37.5857654,127.0048121
Catholic University of Pusan,South Korea,35.2448396,129.0978032
Catholic University of Taegu-Hyosung,South Korea,35.8714354,128.601445
Changwon National University,South Korea,35.245595,128.691953
Cheju National University,South Korea,33.45530370000001,126.5616176
Cheju National University of Education,South Korea,33.5148456,126.5523073
Chinju National University,South Korea,35.1863055,128.0671967
Chinju National University of Education,South Korea,35.1863055,128.0671967
Chodang University,South Korea,34.9778841,126.4728807
Chonbuk National University,South Korea,35.8477707,127.1302242
Chonbuk Sanup University of Technology (Howon University),South Korea,35.9660343,126.8648816
Chongju National University of Education,South Korea,36.6161384,127.4846008
Chongju University,South Korea,36.6522961,127.4954006
Chonju National University of Education,South Korea,35.1863055,128.0671967
Chonnam National University,South Korea,35.1755091,126.9071166
Chosun University,South Korea,35.1415103,126.9321101
Chunchon National University of Education,South Korea,37.8590126,127.7483479
Chung-Ang University,South Korea,37.5050881,126.9571012
Chungbuk National University,South Korea,36.62870789999999,127.460581
Chung-Ju National University,South Korea,36.9910113,127.9259497
Chungnam National University,South Korea,36.3688253,127.3468684
Daebul University,South Korea,34.747755,126.484424
Dankook University,South Korea,37.3215984,127.1267503
Dong-A University,South Korea,35.116637,128.9684964
Dongduk Women's University,South Korea,37.6068163,127.0423832
Dong Eui University,South Korea,35.1429679,129.0340908
Dongguk University,South Korea,37.5582876,127.0001671
Dongseo University,South Korea,35.1439156,129.0105595
Dongshin University,South Korea,35.0506154,126.7198344
Dong Yang University of Technology,South Korea,36.883202,128.5337833
Duksung Women's University,South Korea,37.6511988,127.0161604
Ewha Women's University,South Korea,37.5618588,126.9468339
Gwangju Catholic College,South Korea,35.0158815,126.8643595
Gyeongju University,South Korea,35.8298508,129.1619766
Gyeongsang National University,South Korea,35.1530444,128.1010899
Halla University,South Korea,37.3028514,127.9078216
Hallym University,South Korea,37.8866303,127.7353948
Hankuk Aviation University,South Korea,37.599355,126.8651474
Hankuk University of Foreign Studies,South Korea,37.5972565,127.0581605
Hankyong National University,South Korea,37.0116265,127.2642483
Hannam University,South Korea,36.3546595,127.4210174
Hansei University,South Korea,37.3468471,126.9524528
Hanseo University,South Korea,36.6907235,126.5846966
Hanshin University,South Korea,37.1933281,127.0225987
Hansung University Seoul,South Korea,37.58284829999999,127.0105811
Hanyang University,South Korea,37.5571759,127.0454092
Honam University,South Korea,35.1504723,126.768901
Hongik University,South Korea,37.5515814,126.9249751
Hoseo University,South Korea,36.8279726,127.1834389
Hyupsung University,South Korea,37.2124119,126.9527618
Inchon National University of Education,South Korea,37.3750804,126.632814
Inchon University,South Korea,37.3750804,126.632814
Information and Communications University,South Korea,36.39206739999999,127.3986991
Inha University,South Korea,37.4500221,126.653488
Inje University,South Korea,35.2481236,128.9027787
Jeonju University,South Korea,35.81399,127.090666
Kangnam University,South Korea,37.27574,127.13249
Kangnung National University,South Korea,37.7701317,128.8690744
Kangwon National University,South Korea,37.8694561,127.7444707
Kaya University,South Korea,35.2694115,128.8738294
KDI School of Public Policy and Management,South Korea,36.4816138,127.309632
Keimyung University,South Korea,35.85584619999999,128.4889252
Kongju National University,South Korea,36.4689996,127.1399886
Kongju National University of Education,South Korea,36.4442848,127.1187091
Konkuk University,South Korea,37.5407625,127.0793428
Konyang University,South Korea,36.182652,127.1113588
Kookmin University,South Korea,37.6108694,126.9972889
Korea Advanced Institute of Science & Technology,South Korea,36.3721427,127.36039
Korea Maritime University,South Korea,35.0762886,129.0889751
Korea National Open University,South Korea,37.5790986,127.0027894
Korea National University of Arts,South Korea,37.6067441,127.0570655
Korea National University of Education,South Korea,36.6083563,127.3582209
Korea National University of Physical Education,South Korea,35.907757,127.766922
Korea University,South Korea,37.590799,127.0277773
Kosin University,South Korea,35.0796217,129.0630066
Kumoh National University of Technology,South Korea,35.907757,127.766922
Kunsan National University,South Korea,35.9460546,126.6821658
Kwan Dong University,South Korea,37.7382831,128.8766612
Kwangju National University of Education,South Korea,35.1650513,126.9264048
Kwangju University,South Korea,35.1074896,126.8956046
Kwangwoon University,South Korea,37.6194277,127.05982
Kyonggi University,South Korea,37.30048499999999,127.035833
Kyongju University,South Korea,35.8298508,129.1619766
Kyunghee University,South Korea,37.596277,127.0526565
Kyungil University,South Korea,35.9084351,128.8012025
Kyungnam University,South Korea,35.18035,128.553385
Kyungpook National University,South Korea,35.888836,128.6102997
Kyungsung University,South Korea,35.1397716,129.0984966
Kyungwon University,South Korea,35.907757,127.766922
Miryang National University,South Korea,35.4540299,128.8084336
Mokpo National Maritime University,South Korea,34.7918033,126.3651007
Mokpo National University,South Korea,34.910319,126.4361795
Mokwon University Taejon,South Korea,36.3261215,127.3387606
Myongji University,South Korea,37.5802219,126.9226047
Paichai University,South Korea,36.3206145,127.3661757
Pohang University of Science and Technology,South Korea,36.0138857,129.3231836
Pukyong National University,South Korea,35.134032,129.1031735
Pusan National University,South Korea,35.2339681,129.0806855
Pusan National University of Education,South Korea,35.19544339999999,129.0750953
Pusan University of Foreign Studies,South Korea,35.2673966,129.0787513
Pusan Women's University,South Korea,35.1685344,129.0716411
Pyongtaek University,South Korea,36.9950199,127.1332688
Sahmyook University,South Korea,37.6435824,127.1063459
Samchok National University,South Korea,37.4538118,129.1623725
Sang Ji University,South Korea,37.3706973,127.9280728
Sang Myung University,South Korea,37.602638,126.955252
Sejong University,South Korea,37.5518018,127.0736345
Semyung University,South Korea,37.1780767,128.195446
Seokyeong University,South Korea,37.6148855,127.0133508
Seokyeong University,South Korea,37.6148855,127.0133508
Seonam University,South Korea,35.907757,127.766922
Seoul City University,South Korea,37.566535,126.9779692
Seoul National University,South Korea,37.4565095,126.9500385
Seoul National University of Education,South Korea,37.4898354,127.0152749
Seoul National University of Technology,South Korea,37.6316684,127.0774813
Seoul Teological University,South Korea,37.4794588,126.7890182
Seoul Women's University,South Korea,37.6281126,127.0904568
Seowon University,South Korea,36.6251583,127.4821692
Silla University,South Korea,35.1681655,128.9958715
Sogang University,South Korea,37.5509442,126.9410023
Sookmyung Women's University,South Korea,37.54647500000001,126.9646916
Soonchunhyang University,South Korea,36.7696489,126.9324079
Soongsil University,South Korea,37.4963462,126.9568865
Sunchon National University,South Korea,34.9687735,127.4802359
Sungkyul University,South Korea,37.3793938,126.9277183
Sung Kyun Kwan University,South Korea,37.588227,126.993606
Sungshin Women's University,South Korea,37.5912999,127.0221068
Sunmoon University,South Korea,36.7997761,127.0748502
Suwon Catholic University,South Korea,37.1958595,126.9330354
Suwon University,South Korea,37.2092017,126.9769365
Taegu National University of Education,South Korea,35.851782,128.59038
Taegu University,South Korea,35.9021687,128.849098
Taejon National University of Technology,South Korea,36.3504119,127.3845475
Taejon University,South Korea,36.3363135,127.4582327
Taeshin Christian University,South Korea,35.8039003,128.7448354
Tongmyung University of Information Technology,South Korea,35.1208085,129.1012215
Ulsan University,South Korea,35.5437411,129.2562843
University of Science and Technology,South Korea,36.3851395,127.3683413
Wonkwang University,South Korea,35.9682695,126.9585945
Woosuk University,South Korea,35.9126534,127.0667004
Yeungnam University,South Korea,35.830035,128.7614061
Yonsei University,South Korea,37.565784,126.938572
Yosu National University,South Korea,,
American University of Kuwait,Kuwait,29.343992,48.0834128
American University of Middle East,Kuwait,29.166897,48.1005185
Arab Open University  Kuwait Branch,Kuwait,29.2823938,47.912879
Australlian College of Kuwait,Kuwait,29.2763443,48.05338769999999
Gulf University for Science and Technology,Kuwait,29.2737617,48.0521903
Kuwait International Law School,Kuwait,29.3220949,47.7892663
Kuwait Maastricht Business School,Kuwait,29.3603271,48.0000171
Kuwait University,Kuwait,29.3392377,47.9215043
International College of the Cayman Islands,Cayman Islands,19.2886584,-81.3022103
St. Matthews University,Cayman Islands,19.3401292,-81.37939899999999
Abai State University,Kazakhstan,48.019573,66.923684
Abylai Khan University,Kazakhstan,43.243604,76.92042099999999
Aktau State University,Kazakhstan,43.65880790000001,51.1974563
Al-Farabi Kazakh National University,Kazakhstan,43.2252602,76.9225805
Atyrau State University,Kazakhstan,47.0979727,51.9115989
East Kazakhstan State University,Kazakhstan,49.9606958,82.5912985
East Kazakstan State Technical University,Kazakhstan,49.9522594,82.6138838
Eurasian Institute of market,Kazakhstan,48.019573,66.923684
International Kazakh-Turkish University,Kazakhstan,43.2908588,68.3003765
Karaganda State Buketov University,Kazakhstan,49.7708253,73.1255133
Karaganda State Technical University,Kazakhstan,49.8186051,73.10439749999999
Kazak American University,Kazakhstan,48.019573,66.923684
Kazakh British Technical University,Kazakhstan,43.2552989,76.94328209999999
Kazakhstan Institute of Management  Economics  and Strategic Research,Kazakhstan,43.241948,76.955598
Kazak National Technical University,Kazakhstan,43.237084,76.931354
Kazak State University of Agriculture,Kazakhstan,48.019573,66.923684
Kostanai State University,Kazakhstan,53.2142096,63.6278951
L.N. Gumilyov Eurasian National University,Kazakhstan,51.1581447,71.46744939999999
North Kazakhstan State University,Kazakhstan,54.8755962,69.1346913
Pavlodar University,Kazakhstan,52.2873032,76.9674023
Semey State Medical University,Kazakhstan,50.4058451,80.24385280000001
Semey State University,Kazakhstan,50.4058451,80.24385280000001
Suleyman Demirel University,Kazakhstan,43.2077418,76.66905419999999
Turar Ryskulov Kazakh Economic University,Kazakhstan,43.2144014,76.8713416
University of International Business,Kazakhstan,43.2422143,76.9500044
Western Kazakhstan Agricultural University,Kazakhstan,49.56797270000001,50.8066617
Zhetysu State University,Kazakhstan,45.0086418,78.3497153
Zhezkazgan Baikonurov University,Kazakhstan,47.79636559999999,67.7020019
National University of Laos,Laos,18.0370502,102.6352338
Soutsaka Institute of management and Technology,Laos,19.85627,102.495496
Al Imam Al-Ouzai University,Lebanon,33.854721,35.862285
Al-Islah University,Lebanon,33.854721,35.862285
Al-Manar University,Lebanon,33.854721,35.862285
American University College of Technology,Lebanon,34.4238061,35.8326236
American University of Beirut,Lebanon,33.9008359,35.480744
American University of Science and Technology,Lebanon,33.8845714,35.5230617
Arab Open University,Lebanon,33.8710072,35.5139636
Arts  Sciences and Technology University,Lebanon,33.877361,35.496108
Balamand University,Lebanon,34.3647863,35.7824383
Beirut Arab University,Lebanon,33.8718602,35.4959941
Business & Computer University College,Lebanon,51.52455920000001,-0.1340401
Centre Universitaire de Technologie,Lebanon,,
Global University,Lebanon,33.89042209999999,35.4969919
Haigazian University,Lebanon,33.896026,35.49228859999999
Hariri Canadian University,Lebanon,33.854721,35.862285
Holy Spirit University of Kaslik,Lebanon,33.981943,35.618662
Jinan University,Lebanon,34.409757,35.846902
Lebanese American University,Lebanon,33.8930148,35.4778415
Lebanese International University,Lebanon,33.854721,35.862285
Lebanese University,Lebanon,33.8278696,35.5217731
Matn University,Lebanon,33.854721,35.862285
Near East School of Theology,Lebanon,33.8975655,35.4819334
Notre Dame University,Lebanon,33.9506781,35.6151545
St. Joseph University Beirut,Lebanon,33.891593,35.508674
Spartan University of Health Sciences,Saint Lucia,13.7480351,-60.97161049999999
Internationle Akademie für Philosophie,Liechtenstein,47.2196903,9.538525
